,nflverse_game_id,old_game_id,play_id,possession_team,offense_formation,offense_personnel,defenders_in_box,defense_personnel,number_of_pass_rushers,ngs_air_yards,time_to_throw,was_pressure,route,defense_man_zone_type,defense_coverage_type
3,2019_01_GB_CHI,2019090500,71,GB,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB",4.0,-2.09,2.876,False,OUT,ZONE_COVERAGE,COVER_6
8,2019_01_GB_CHI,2019090500,216,CHI,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"2 DL, 3 LB, 6 DB",2.0,2.39,1.502,False,HITCH,ZONE_COVERAGE,COVER_4
10,2019_01_GB_CHI,2019090500,260,CHI,EMPTY,"2 RB, 1 TE, 2 WR",6.0,"2 DL, 3 LB, 6 DB",3.0,13.66,3.237,False,OUT,MAN_COVERAGE,COVER_1
15,2019_01_GB_CHI,2019090500,381,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,2.93,1.835,False,FLAT,MAN_COVERAGE,COVER_1
24,2019_01_GB_CHI,2019090500,596,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"1 DL, 4 LB, 6 DB",3.0,0.420000000000002,3.07,True,FLAT,ZONE_COVERAGE,COVER_2
28,2019_01_GB_CHI,2019090500,676,GB,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",2.0,4.49,1.535,False,SLANT,ZONE_COVERAGE,COVER_6
29,2019_01_GB_CHI,2019090500,698,GB,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",5.0,4.92,1.836,False,OUT,ZONE_COVERAGE,COVER_3
30,2019_01_GB_CHI,2019090500,722,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,3.12,2.903,False,HITCH,ZONE_COVERAGE,COVER_3
34,2019_01_GB_CHI,2019090500,822,CHI,SHOTGUN,"2 RB, 0 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",5.0,3.66,1.668,False,HITCH,ZONE_COVERAGE,COVER_3
37,2019_01_GB_CHI,2019090500,896,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",6.0,5.25,1.935,True,HITCH,ZONE_COVERAGE,COVER_3
39,2019_01_GB_CHI,2019090500,941,CHI,SHOTGUN,"2 RB, 0 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",4.0,9.81999999999999,2.57,False,HITCH,ZONE_COVERAGE,COVER_3
42,2019_01_GB_CHI,2019090500,1001,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",6.0,17.13,3.236,True,CROSS,MAN_COVERAGE,COVER_1
46,2019_01_GB_CHI,2019090500,1082,GB,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,44.72,4.17,False,POST,ZONE_COVERAGE,COVER_6
47,2019_01_GB_CHI,2019090500,1106,GB,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",2.0,0.5,2.836,False,CROSS,ZONE_COVERAGE,COVER_3
48,2019_01_GB_CHI,2019090500,1135,GB,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",1.0,2.26,1.335,False,OUT,ZONE_COVERAGE,COVER_4
49,2019_01_GB_CHI,2019090500,1159,GB,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,14.11,3.837,False,OUT,ZONE_COVERAGE,COVER_4
53,2019_01_GB_CHI,2019090500,1248,CHI,EMPTY,"2 RB, 1 TE, 2 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,20.6,2.436,False,GO,MAN_COVERAGE,COVER_1
54,2019_01_GB_CHI,2019090500,1272,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",6.0,3.23,2.536,False,CROSS,MAN_COVERAGE,COVER_1
55,2019_01_GB_CHI,2019090500,1294,CHI,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,6.01000000000001,1.668,False,SLANT,MAN_COVERAGE,COVER_1
59,2019_01_GB_CHI,2019090500,1404,GB,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",5.0,8.17,1.935,False,HITCH,ZONE_COVERAGE,COVER_3
60,2019_01_GB_CHI,2019090500,1429,GB,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,0.129999999999995,0.935,False,SCREEN,ZONE_COVERAGE,COVER_6
63,2019_01_GB_CHI,2019090500,1495,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,2.83,4.304,False,OUT,MAN_COVERAGE,COVER_1
64,2019_01_GB_CHI,2019090500,1524,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,-3.23,2.136,True,SCREEN,ZONE_COVERAGE,COVER_3
69,2019_01_GB_CHI,2019090500,1633,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,5.64,2.236,False,HITCH,MAN_COVERAGE,COVER_1
70,2019_01_GB_CHI,2019090500,1662,CHI,SHOTGUN,"2 RB, 0 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",4.0,-3.9,1.644,False,SCREEN,ZONE_COVERAGE,COVER_3
73,2019_01_GB_CHI,2019090500,1751,CHI,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,6.49,2.569,True,HITCH,ZONE_COVERAGE,COVER_3
74,2019_01_GB_CHI,2019090500,1775,CHI,SHOTGUN,"2 RB, 0 TE, 3 WR",6.0,"1 DL, 4 LB, 6 DB",4.0,13.49,2.97,False,HITCH,ZONE_COVERAGE,COVER_6
78,2019_01_GB_CHI,2019090500,1863,GB,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",4.0,31.1,3.103,False,GO,ZONE_COVERAGE,COVER_4
79,2019_01_GB_CHI,2019090500,1885,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,-3.22,3.337,True,SCREEN,MAN_COVERAGE,COVER_1
80,2019_01_GB_CHI,2019090500,1909,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,-1.74,1.268,False,FLAT,ZONE_COVERAGE,COVER_4
81,2019_01_GB_CHI,2019090500,1937,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,4.61,1.702,False,HITCH,ZONE_COVERAGE,COVER_3
82,2019_01_GB_CHI,2019090500,1959,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",4.0,23.66,2.369,False,GO,MAN_COVERAGE,COVER_1
86,2019_01_GB_CHI,2019090500,2049,CHI,SHOTGUN,"2 RB, 0 TE, 3 WR",6.0,"1 DL, 4 LB, 6 DB",4.0,-2.26,2.225,False,SCREEN,ZONE_COVERAGE,COVER_3
88,2019_01_GB_CHI,2019090500,2106,CHI,SHOTGUN,"2 RB, 0 TE, 3 WR",5.0,"1 DL, 4 LB, 6 DB",4.0,-4.21,1.699,False,SCREEN,ZONE_COVERAGE,COVER_6
91,2019_01_GB_CHI,2019090500,2179,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"1 DL, 4 LB, 6 DB",4.0,7.42,2.803,False,HITCH,ZONE_COVERAGE,COVER_4
97,2019_01_GB_CHI,2019090500,2305,CHI,EMPTY,"1 RB, 0 TE, 4 WR",5.0,"2 DL, 3 LB, 6 DB",4.0,15.09,3.337,True,IN,MAN_COVERAGE,COVER_1
98,2019_01_GB_CHI,2019090500,2327,CHI,SHOTGUN,"2 RB, 0 TE, 3 WR",5.0,"1 DL, 4 LB, 6 DB",4.0,2.08,3.103,False,OUT,ZONE_COVERAGE,COVER_6
106,2019_01_GB_CHI,2019090500,2534,GB,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB",4.0,4.53,1.868,False,OUT,ZONE_COVERAGE,COVER_4
118,2019_01_GB_CHI,2019090500,2827,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,-3.5,1.301,False,SCREEN,ZONE_COVERAGE,COVER_4
121,2019_01_GB_CHI,2019090500,2893,CHI,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,20.5,3.47,True,GO,ZONE_COVERAGE,COVER_3
123,2019_01_GB_CHI,2019090500,2940,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,17.65,2.77,False,WHEEL,ZONE_COVERAGE,COVER_3
124,2019_01_GB_CHI,2019090500,2964,CHI,EMPTY,"1 RB, 0 TE, 4 WR",5.0,"2 DL, 3 LB, 6 DB",2.0,-3.34,1.268,False,SCREEN,ZONE_COVERAGE,COVER_3
125,2019_01_GB_CHI,2019090500,2993,CHI,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"2 DL, 3 LB, 6 DB",5.0,23.17,2.77,False,GO,ZONE_COVERAGE,COVER_3
127,2019_01_GB_CHI,2019090500,3038,CHI,SHOTGUN,"2 RB, 0 TE, 3 WR",5.0,"1 DL, 3 LB, 7 DB",4.0,15.84,3.304,False,GO,ZONE_COVERAGE,COVER_3
132,2019_01_GB_CHI,2019090500,3150,GB,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,6.46,1.935,False,OUT,ZONE_COVERAGE,COVER_6
136,2019_01_GB_CHI,2019090500,3249,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,41.28,10.343,True,FLAT,ZONE_COVERAGE,COVER_6
140,2019_01_GB_CHI,2019090500,3349,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",5.0,3.84999999999999,2.436,False,SLANT,MAN_COVERAGE,COVER_1
141,2019_01_GB_CHI,2019090500,3389,CHI,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,15.02,4.446,True,HITCH,ZONE_COVERAGE,COVER_3
145,2019_01_GB_CHI,2019090500,3556,CHI,SHOTGUN,"2 RB, 0 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,4.06999999999999,2.737,True,FLAT,ZONE_COVERAGE,COVER_6
146,2019_01_GB_CHI,2019090500,3578,CHI,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,14.52,2.87,False,POST,ZONE_COVERAGE,COVER_6
147,2019_01_GB_CHI,2019090500,3600,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"1 DL, 4 LB, 6 DB",4.0,-2.3,1.302,False,SCREEN,ZONE_COVERAGE,COVER_4
151,2019_01_GB_CHI,2019090500,3701,GB,I_FORM,"2 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,16.79,3.718,False,HITCH,ZONE_COVERAGE,COVER_2
154,2019_01_GB_CHI,2019090500,3769,GB,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,18.19,4.738,False,HITCH,ZONE_COVERAGE,COVER_4
155,2019_01_GB_CHI,2019090500,3793,GB,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",3.0,13.55,5.375,False,CROSS,ZONE_COVERAGE,COVER_4
164,2019_01_GB_CHI,2019090500,3984,CHI,SHOTGUN,"2 RB, 0 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,4.36,1.769,False,HITCH,ZONE_COVERAGE,COVER_3
165,2019_01_GB_CHI,2019090500,4008,CHI,SHOTGUN,"2 RB, 0 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,4.04000000000001,2.169,False,HITCH,ZONE_COVERAGE,COVER_3
166,2019_01_GB_CHI,2019090500,4032,CHI,SHOTGUN,"2 RB, 0 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,-0.560000000000002,2.202,False,FLAT,ZONE_COVERAGE,COVER_3
167,2019_01_GB_CHI,2019090500,4061,CHI,SHOTGUN,"2 RB, 0 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",1.0,-2.51000000000001,1.368,False,SCREEN,ZONE_COVERAGE,COVER_3
168,2019_01_GB_CHI,2019090500,4090,CHI,SHOTGUN,"2 RB, 0 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,6.04,2.702,True,HITCH,ZONE_COVERAGE,COVER_3
169,2019_01_GB_CHI,2019090500,4118,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"1 DL, 4 LB, 6 DB",4.0,22.83,2.336,False,GO,MAN_COVERAGE,COVER_1
170,2019_01_GB_CHI,2019090500,4147,CHI,SHOTGUN,"2 RB, 1 TE, 2 WR",4.0,"1 DL, 3 LB, 7 DB",3.0,15.51,3.337,False,POST,ZONE_COVERAGE,COVER_3
171,2019_01_GB_CHI,2019090500,4210,CHI,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"1 DL, 4 LB, 6 DB",4.0,-3.69,3.204,True,FLAT,ZONE_COVERAGE,COVER_3
172,2019_01_GB_CHI,2019090500,4234,CHI,SHOTGUN,"2 RB, 0 TE, 3 WR",6.0,"1 DL, 4 LB, 6 DB",4.0,6.02,2.536,True,HITCH,ZONE_COVERAGE,COVER_3
173,2019_01_GB_CHI,2019090500,4258,CHI,SHOTGUN,"2 RB, 0 TE, 3 WR",6.0,"1 DL, 4 LB, 6 DB",4.0,5.61,2.469,False,IN,MAN_COVERAGE,COVER_1
174,2019_01_GB_CHI,2019090500,4282,CHI,SHOTGUN,"2 RB, 0 TE, 3 WR",6.0,"1 DL, 4 LB, 6 DB",4.0,12.0,3.336,True,WHEEL,ZONE_COVERAGE,COVER_3
175,2019_01_GB_CHI,2019090500,4304,CHI,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"1 DL, 4 LB, 6 DB",5.0,6.66,2.336,True,OUT,ZONE_COVERAGE,COVER_3
176,2019_01_GB_CHI,2019090500,4326,CHI,SHOTGUN,"2 RB, 0 TE, 3 WR",5.0,"1 DL, 4 LB, 6 DB",4.0,21.81,2.636,True,CORNER,ZONE_COVERAGE,COVER_3
180,2019_01_GB_CHI,2019090500,4408,GB,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 4 LB, 4 DB",1.0,4.23,1.342,False,OUT,MAN_COVERAGE,COVER_1
184,2019_01_GB_CHI,2019090500,4504,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 4 LB, 6 DB",4.0,1.68000000000001,2.736,False,ANGLE,ZONE_COVERAGE,COVER_3
185,2019_01_GB_CHI,2019090500,4532,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 4 LB, 6 DB",4.0,27.15,2.469,False,GO,ZONE_COVERAGE,COVER_3
186,2019_01_GB_CHI,2019090500,4554,CHI,SHOTGUN,"2 RB, 0 TE, 3 WR",5.0,"1 DL, 4 LB, 6 DB",4.0,12.67,1.901,True,POST,ZONE_COVERAGE,COVER_3
195,2019_01_LA_CAR,2019090800,93,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",4.0,-2.05,1.969,False,SCREEN,ZONE_COVERAGE,COVER_2
197,2019_01_LA_CAR,2019090800,147,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,13.01,3.103,False,HITCH,ZONE_COVERAGE,COVER_2
198,2019_01_LA_CAR,2019090800,171,CAR,PISTOL,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,12.56,3.503,False,HITCH,ZONE_COVERAGE,COVER_3
199,2019_01_LA_CAR,2019090800,211,LA,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 3 LB, 4 DB",4.0,3.59999999999999,1.969,False,HITCH,ZONE_COVERAGE,COVER_4
200,2019_01_LA_CAR,2019090800,235,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 3 LB, 4 DB",4.0,3.22,3.398,False,ANGLE,ZONE_COVERAGE,COVER_4
201,2019_01_LA_CAR,2019090800,259,LA,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 3 LB, 4 DB",5.0,1.15000000000001,1.637,False,FLAT,ZONE_COVERAGE,COVER_3
202,2019_01_LA_CAR,2019090800,288,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 3 LB, 4 DB",4.0,22.93,2.603,True,GO,ZONE_COVERAGE,COVER_3
203,2019_01_LA_CAR,2019090800,310,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB",4.0,-3.26000000000001,1.15,False,SCREEN,ZONE_COVERAGE,COVER_3
204,2019_01_LA_CAR,2019090800,334,LA,SINGLEBACK,"1 RB, 1 TE, 3 WR",8.0,"4 DL, 3 LB, 4 DB",4.0,35.39,3.183,False,GO,ZONE_COVERAGE,COVER_3
205,2019_01_LA_CAR,2019090800,356,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 3 LB, 4 DB",4.0,3.96,3.003,False,CROSS,ZONE_COVERAGE,COVER_3
209,2019_01_LA_CAR,2019090800,444,CAR,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,-6.33,2.036,True,CROSS,ZONE_COVERAGE,COVER_2
211,2019_01_LA_CAR,2019090800,489,CAR,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",4.0,1.57,2.102,False,OUT,ZONE_COVERAGE,COVER_3
214,2019_01_LA_CAR,2019090800,551,LA,EMPTY,"1 RB, 0 TE, 4 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,3.29000000000001,2.136,False,OUT,ZONE_COVERAGE,COVER_4
215,2019_01_LA_CAR,2019090800,573,LA,SHOTGUN,"1 RB, 0 TE, 4 WR",5.0,"3 DL, 2 LB, 6 DB",3.0,7.04000000000001,3.637,False,HITCH,ZONE_COVERAGE,COVER_3
217,2019_01_LA_CAR,2019090800,620,CAR,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB",4.0,16.97,2.402,False,OUT,ZONE_COVERAGE,COVER_3
218,2019_01_LA_CAR,2019090800,642,CAR,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,7.55,1.609,False,HITCH,ZONE_COVERAGE,COVER_3
219,2019_01_LA_CAR,2019090800,666,CAR,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",3.0,5.2,1.535,False,GO,ZONE_COVERAGE,COVER_3
222,2019_01_LA_CAR,2019090800,732,CAR,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",5.0,0.230000000000004,2.269,False,FLAT,ZONE_COVERAGE,COVER_3
228,2019_01_LA_CAR,2019090800,856,LA,SINGLEBACK,"1 RB, 0 TE, 4 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-3.27,3.297,False,CROSS,ZONE_COVERAGE,COVER_4
230,2019_01_LA_CAR,2019090800,911,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB",4.0,10.59,2.636,False,IN,ZONE_COVERAGE,COVER_4
234,2019_01_LA_CAR,2019090800,1005,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB",5.0,13.6,2.747,False,OUT,ZONE_COVERAGE,COVER_3
246,2019_01_LA_CAR,2019090800,1288,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",4.0,2.99,2.169,False,ANGLE,ZONE_COVERAGE,COVER_3
250,2019_01_LA_CAR,2019090800,1448,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 3 LB, 4 DB",5.0,-3.46,1.068,False,SCREEN,ZONE_COVERAGE,COVER_3
251,2019_01_LA_CAR,2019090800,1472,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 3 LB, 4 DB",4.0,2.11,1.535,False,FLAT,ZONE_COVERAGE,COVER_3
253,2019_01_LA_CAR,2019090800,1524,LA,SINGLEBACK,"1 RB, 0 TE, 4 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,0.199999999999999,3.537,True,CROSS,ZONE_COVERAGE,COVER_6
254,2019_01_LA_CAR,2019090800,1549,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"3 DL, 2 LB, 6 DB",3.0,4.24,2.769,True,HITCH,ZONE_COVERAGE,COVER_3
257,2019_01_LA_CAR,2019090800,1625,CAR,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,-3.72,3.204,False,FLAT,ZONE_COVERAGE,COVER_2
258,2019_01_LA_CAR,2019090800,1649,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 3 LB, 6 DB",4.0,13.48,2.213,True,POST,ZONE_COVERAGE,COVER_2
264,2019_01_LA_CAR,2019090800,1779,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB",3.0,5.45,3.37,False,IN,MAN_COVERAGE,COVER_1
266,2019_01_LA_CAR,2019090800,1820,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",8.0,"4 DL, 3 LB, 4 DB",5.0,3.67,2.736,True,CROSS,ZONE_COVERAGE,COVER_3
267,2019_01_LA_CAR,2019090800,1856,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,4.06,2.87,False,HITCH,ZONE_COVERAGE,COVER_6
268,2019_01_LA_CAR,2019090800,1880,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,12.35,2.869,False,HITCH,ZONE_COVERAGE,COVER_6
275,2019_01_LA_CAR,2019090800,2014,CAR,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",5.0,5.12000000000001,1.832,False,HITCH,ZONE_COVERAGE,COVER_3
277,2019_01_LA_CAR,2019090800,2055,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 3 LB, 6 DB",4.0,11.66,2.324,False,HITCH,ZONE_COVERAGE,COVER_4
278,2019_01_LA_CAR,2019090800,2079,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 3 LB, 6 DB",4.0,4.31,1.468,False,HITCH,ZONE_COVERAGE,COVER_3
280,2019_01_LA_CAR,2019090800,2124,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",5.0,16.18,2.7,True,IN,MAN_COVERAGE,2_MAN
285,2019_01_LA_CAR,2019090800,2228,LA,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 3 LB, 4 DB",5.0,12.33,2.269,False,POST,ZONE_COVERAGE,COVER_3
286,2019_01_LA_CAR,2019090800,2252,LA,SINGLEBACK,"1 RB, 1 TE, 3 WR",8.0,"4 DL, 3 LB, 4 DB",5.0,11.37,2.135,True,POST,ZONE_COVERAGE,COVER_3
290,2019_01_LA_CAR,2019090800,2379,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 3 LB, 4 DB",4.0,-2.61,1.001,False,SCREEN,ZONE_COVERAGE,COVER_6
291,2019_01_LA_CAR,2019090800,2413,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,11.02,4.471,True,HITCH,ZONE_COVERAGE,COVER_2
294,2019_01_LA_CAR,2019090800,2494,CAR,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB",5.0,-0.739999999999995,2.033,True,CROSS,ZONE_COVERAGE,COVER_3
296,2019_01_LA_CAR,2019090800,2556,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",4.0,1.06,2.636,False,CROSS,MAN_COVERAGE,2_MAN
299,2019_01_LA_CAR,2019090800,2633,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",5.0,10.16,1.902,False,HITCH,ZONE_COVERAGE,COVER_3
301,2019_01_LA_CAR,2019090800,2678,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",5.0,6.75,1.568,False,SLANT,MAN_COVERAGE,COVER_1
307,2019_01_LA_CAR,2019090800,2801,LA,SINGLEBACK,"1 RB, 1 TE, 3 WR",8.0,"4 DL, 3 LB, 4 DB",4.0,3.37,3.704,True,FLAT,ZONE_COVERAGE,COVER_3
309,2019_01_LA_CAR,2019090800,2863,LA,SHOTGUN,"1 RB, 0 TE, 4 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,3.48,2.269,False,OUT,ZONE_COVERAGE,COVER_3
310,2019_01_LA_CAR,2019090800,2898,LA,EMPTY,"1 RB, 0 TE, 4 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,4.8,2.936,False,HITCH,ZONE_COVERAGE,COVER_4
312,2019_01_LA_CAR,2019090800,2970,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB",4.0,5.66,2.587,True,OUT,MAN_COVERAGE,COVER_1
315,2019_01_LA_CAR,2019090800,3032,LA,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 3 LB, 4 DB",5.0,12.48,3.601,False,CROSS,ZONE_COVERAGE,COVER_6
316,2019_01_LA_CAR,2019090800,3054,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 2 LB, 6 DB",3.0,6.72,3.137,False,HITCH,ZONE_COVERAGE,COVER_2
319,2019_01_LA_CAR,2019090800,3120,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,-1.72,1.001,False,SCREEN,MAN_COVERAGE,COVER_1
323,2019_01_LA_CAR,2019090800,3197,CAR,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",5.0,9.23,1.535,False,HITCH,ZONE_COVERAGE,COVER_3
324,2019_01_LA_CAR,2019090800,3231,CAR,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",2.0,9.08,1.869,False,OUT,ZONE_COVERAGE,COVER_3
326,2019_01_LA_CAR,2019090800,3304,CAR,PISTOL,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,-3.84999999999999,2.169,True,SCREEN,ZONE_COVERAGE,COVER_3
